Time,RTT
11.6222,0.030083
11.6227,0.0300726
11.6234,0.0300635
11.6239,0.0300556
11.6245,0.0300486
11.6251,0.0301676
11.6256,0.0301466
11.6262,0.0302533
11.6267,0.0302216
11.6274,0.0303189
11.6279,0.0301541
11.6285,0.0301348
11.6291,0.030118
11.6296,0.0301032
11.6302,0.0300903
11.6307,0.030079
11.6314,0.0300691
11.6319,0.0299355
11.6325,0.0299436
11.6331,0.0299506
11.6336,0.0299568
11.6342,0.0299622
11.6347,0.0299669
11.6354,0.029971
11.636,0.0298497
11.6365,0.0298685
11.6371,0.0298849
11.6376,0.0298993
11.6382,0.0299119
11.6387,0.0299229
11.6394,0.0299325
11.64,0.029941
11.6405,0.0299483
11.6411,0.0300798
11.6416,0.0300698
11.6422,0.0301861
11.6427,0.0300378
11.6434,0.0300331
11.644,0.030029
11.6445,0.0300253
11.6451,0.0301472
11.6456,0.0301288
11.6462,0.0302377
11.6467,0.030208
11.6474,0.030307
11.648,0.0302686
11.6485,0.030235
11.6491,0.0303306
11.6496,0.0304143
11.6502,0.0304875
11.6509,0.0305516
11.6514,0.0306076
11.652,0.0305317
11.6525,0.0305902
11.6531,0.0306414
11.6536,0.0306863
11.6542,0.0307255
11.6554,0.0308848
11.6554,0.0308992
11.6565,0.0309118
11.6565,0.0309228
11.6576,0.0309325
11.6576,0.0309409
11.6589,0.0309483
11.6589,0.0309548
11.66,0.0309604
11.66,0.0308404
11.6611,0.0309853
11.6611,0.0309871
11.6622,0.0311138
11.6622,0.0310995
11.6634,0.0312121
11.6634,0.0311856
11.6645,0.0311624
11.6645,0.0311421
11.6657,0.0311243
11.6657,0.0311088
11.6669,0.0310952
11.6669,0.0310833
11.668,0.0310729
11.668,0.0309388
11.6691,0.0310714
11.6691,0.0310625
11.6702,0.0311797
11.6702,0.0311572
11.6714,0.0312626
11.6714,0.0312297
11.6725,0.031201
11.6725,0.0311759
11.6737,0.0311539
11.6737,0.0311347
11.675,0.0311178
11.675,0.0311031
11.676,0.0310902
11.676,0.0309539
11.6771,0.0310847
11.6771,0.0310741
11.6782,0.0311898
11.6782,0.0311661
11.6794,0.0312703
11.6794,0.0312366
11.6806,0.031207
11.6806,0.0311811
11.6817,0.0311585
11.6817,0.0311387
11.6829,0.0311213
11.6829,0.0311062
11.684,0.0310929
11.684,0.0309563
11.6851,0.0310867
11.6851,0.0310759
11.6862,0.0310664
11.6862,0.0310581
11.6875,0.0310508
11.6875,0.0310445
11.6886,0.0310389
11.6886,0.0310341
11.6897,0.0310298
11.6897,0.0310261
11.6909,0.0310228
11.6909,0.03102
11.692,0.0308925
11.692,0.0307809
11.6931,0.0308083
11.6931,0.0308323
11.6942,0.0308532
11.6942,0.0308716
11.6956,0.0308876
11.6956,0.0309017
11.6966,0.030914
11.6966,0.0309247
11.6977,0.0309341
