Time,RTT
5.87736,0.0308376
5.87848,0.0308579
5.87849,0.0308756
5.8796,0.0308912
5.87961,0.0309048
5.88073,0.0309167
5.88074,0.0309271
5.88185,0.0309362
5.88186,0.0309442
5.8831,0.0309512
5.88311,0.0309573
5.88423,0.0309626
5.88424,0.0309673
5.88535,0.0309714
5.88536,0.0309749
5.88648,0.0309781
5.88649,0.0309808
5.8876,0.0309832
5.88761,0.0309853
5.88873,0.0309871
5.88874,0.0309888
5.88985,0.0309902
5.88986,0.0309914
5.8911,0.0309925
5.89111,0.0309934
5.89223,0.0309942
5.89224,0.030995
5.89335,0.0309956
5.89336,0.0309961
5.89448,0.0309966
5.89449,0.030997
5.8956,0.0309974
5.89561,0.0309977
5.89673,0.030998
5.89674,0.0309983
5.89798,0.0309985
5.89799,0.0309987
5.8991,0.0309988
5.89911,0.030999
5.90023,0.0309991
5.90024,0.0309992
5.90135,0.0309993
5.90136,0.0309994
5.90248,0.0309995
5.90249,0.0309995
5.9036,0.0309996
5.90361,0.0309996
5.90473,0.0309997
5.90474,0.0309997
5.90598,0.0311248
5.90599,0.0311092
5.9071,0.0313455
5.90711,0.0313023
5.90823,0.0313895
5.90824,0.0313408
5.90935,0.0314232
5.90936,0.0313703
5.91048,0.031449
5.91049,0.0313929
5.9116,0.0314688
5.91161,0.0314102
5.91285,0.0314839
5.91286,0.0314234
5.91398,0.0314955
5.91399,0.0313086
5.9151,0.031395
5.91511,0.0313456
5.91623,0.0314274
5.91624,0.031374
5.91735,0.0314522
5.91736,0.0313957
5.91848,0.0314712
5.91849,0.0314123
5.9196,0.0314858
5.91961,0.0314251
5.92085,0.0314969
5.92086,0.0314348
5.92198,0.0315055
5.92199,0.0313173
5.9231,0.0314026
5.92311,0.0313523
5.92423,0.0314333
5.92424,0.0313791
5.92535,0.0314567
5.92536,0.0313996
5.92648,0.0314747
5.92649,0.0314153
5.92773,0.0314884
5.92774,0.0314274
5.92885,0.0314989
5.92886,0.0314366
5.92998,0.031507
5.92999,0.0313186
5.9311,0.0314038
5.93111,0.0313533
5.93223,0.0314342
5.93224,0.0313799
5.93335,0.0314574
5.93336,0.0314002
5.93448,0.0314752
5.93449,0.0314158
5.93573,0.0314888
5.93574,0.0314277
5.93685,0.0314993
5.93686,0.0314368
5.93798,0.0315072
5.93799,0.0313188
5.9391,0.031404
5.93911,0.0313535
5.94023,0.0314343
5.94024,0.03138
5.94135,0.0314575
5.94136,0.0314003
5.9426,0.0314753
5.94261,0.0314159
5.94373,0.0314889
5.94374,0.0314278
5.94498,0.0314993
5.94499,0.0314369
5.94598,0.0315073
5.94599,0.0313189
5.9471,0.031404
5.94711,0.0313535
5.94823,0.0314343
5.94824,0.03138
5.94935,0.0314575
5.94936,0.0314003
5.9506,0.0314753
5.95061,0.0314159
5.95173,0.0314889
5.95174,0.0314278
5.95285,0.0314993
5.95286,0.0314369
5.95398,0.0315073
5.95399,0.0313189
5.9551,0.031404
5.95511,0.0313535
5.95623,0.0314343
5.95624,0.03138
5.95748,0.0314575
5.95749,0.0314003
5.9586,0.0314753
5.95861,0.0314159
5.95973,0.0314889
5.95974,0.0314278
5.96085,0.0314993
5.96086,0.0314369
5.96198,0.0315073
5.96199,0.0313189
5.9631,0.031404
5.96311,0.0313535
5.96435,0.0314343
5.96436,0.03138
5.9656,0.0314575
5.96561,0.0314003
5.9666,0.0314753
5.96661,0.0314159
5.96773,0.0314889
5.96774,0.0314278
5.96885,0.0314993
5.96886,0.0314369
5.96998,0.0315073
5.96999,0.0313189
5.9711,0.031404
5.97111,0.0313535
5.97235,0.0314343
5.97236,0.03138
5.97348,0.0314575
5.97349,0.0314003
5.9746,0.0314753
5.97461,0.0314159
5.97573,0.0314889
5.97574,0.0314278
5.97685,0.0314993
5.97686,0.0314369
5.97798,0.0315073
5.97799,0.0313189
5.97923,0.031404
5.97924,0.0313535
5.98035,0.0314343
5.98036,0.03138
5.98148,0.0314575
5.98149,0.0314003
5.9826,0.0314753
5.98261,0.0314159
5.98373,0.0314889
5.98374,0.0314278
5.98498,0.0314993
5.98499,0.0314369
5.98598,0.0315073
5.98599,0.0313189
5.98723,0.031404
5.98724,0.0313535
5.98835,0.0314343
5.98836,0.03138
5.98948,0.0314575
5.98949,0.0314003
5.9906,0.0314753
5.99061,0.0314159
5.99173,0.0314889
5.99174,0.0314278
5.99285,0.0314993
5.99286,0.0314369
5.9941,0.0316323
5.99411,0.0315532
5.99523,0.0316091
5.99524,0.031533
5.99635,0.0315913
5.99636,0.0315174
5.99748,0.0315777
5.99749,0.0315055
5.9986,0.0315673
5.99861,0.0314964
5.99973,0.0315594
5.99974,0.0314894
6.00085,0.0315533
6.00086,0.0314841
6.0021,0.0316736
6.00211,0.0315894
6.00323,0.0316407
6.00324,0.0315606
6.00435,0.0316155
6.00436,0.0315386
6.0056,0.0315963
6.00561,0.0315217
6.0066,0.0315815
6.00661,0.0315088
6.00773,0.0315702
6.00774,0.0314989
6.00898,0.0315616
6.00899,0.0314914
6.0101,0.03168
6.01011,0.031595
6.01123,0.0316456
6.01124,0.0315649
6.01235,0.0316193
6.01236,0.0315419
6.01348,0.0315991
6.01349,0.0315242
6.0146,0.0315837
6.01461,0.0315107
6.01573,0.0315719
6.01574,0.0315004
6.01698,0.0315629
6.01699,0.0314925
6.0181,0.0316809
6.01811,0.0315958
6.01923,0.0316463
6.01924,0.0315656
6.02035,0.0316199
6.02036,0.0315424
6.02148,0.0315996
6.02149,0.0315246
6.0226,0.0315841
6.02261,0.031511
6.02385,0.0315722
6.02386,0.0316256
6.02498,0.0316724
6.02499,0.0317134
6.0261,0.0317492
6.02611,0.0317806
6.02723,0.031808
6.02724,0.031832
6.02835,0.031853
6.02836,0.0318714
6.02948,0.0318874
6.02949,0.0319015
6.03073,0.0319138
6.03074,0.0319246
6.03185,0.031934
6.03186,0.0319423
6.03298,0.0319495
6.03299,0.0319558
6.0341,0.0319613
6.03411,0.0319662
6.03523,0.0319704
6.03524,0.0319741
6.03635,0.0319773
6.03636,0.0319802
6.03748,0.0319826
6.03749,0.0319848
6.03873,0.0319867
6.03874,0.0319884
6.03985,0.0319898
6.03986,0.0319911
6.04098,0.0319922
6.04099,0.0319932
6.0421,0.031994
6.04211,0.0319948
6.04323,0.0319954
6.04324,0.031996
6.04435,0.0319965
6.04436,0.0319969
6.0456,0.0319973
6.04561,0.0319977
6.04673,0.0319979
6.04674,0.0319982
6.04785,0.0319984
6.04786,0.0319986
6.04898,0.0319988
6.04899,0.0319989
6.0501,0.0319991
6.05011,0.0319992
6.05123,0.0319993
6.05124,0.0319994
6.05235,0.0319995
6.05236,0.0319995
6.0536,0.0319996
6.05361,0.0319996
6.05473,0.0319997
6.05474,0.0319997
6.05585,0.0319998
6.05586,0.0319998
6.05698,0.0319998
6.05699,0.0319998
6.0581,0.0319999
6.05811,0.0319999
6.05923,0.0319999
6.05924,0.0319999
6.06048,0.0319999
6.06049,0.0319999
6.0616,0.0319999
