Time	CellId	RNTI	BWPId	SINR(dB)
7.50992	1	1	0	26.2409
7.51017	1	1	0	26.2566
7.51042	1	1	0	26.254
7.51079	1	1	0	26.2531
7.51104	1	1	0	26.2673
7.51129	1	1	0	26.2521
7.51167	1	1	0	26.1938
7.51192	1	1	0	26.1494
7.51204	1	1	0	26.1573
7.51217	1	1	0	26.1366
7.51242	1	1	0	26.1217
7.51279	1	1	0	26.1011
7.51304	1	1	0	26.0878
7.51329	1	1	0	26.0735
7.51367	1	1	0	26.0241
7.51379	1	1	0	25.9929
7.51392	1	1	0	25.9648
7.51417	1	1	0	25.9659
7.51442	1	1	0	25.9339
7.51479	1	1	0	25.8889
7.51504	1	1	0	25.8566
7.51529	1	1	0	25.856
7.51542	1	1	0	25.8561
7.51567	1	1	0	25.8674
7.51579	1	1	0	25.8488
7.51592	1	1	0	25.8803
7.51617	1	1	0	25.8666
7.51642	1	1	0	25.8462
7.51679	1	1	0	25.839
7.51704	1	1	0	25.7985
7.51729	1	1	0	25.7583
7.51767	1	1	0	25.6783
7.51792	1	1	0	25.6554
7.51817	1	1	0	25.6645
7.51842	1	1	0	25.7077
7.51879	1	1	0	25.7619
7.51904	1	1	0	25.767
7.51929	1	1	0	25.7606
7.51967	1	1	0	25.7455
7.51992	1	1	0	25.8273
7.52017	1	1	0	25.8574
7.52054	1	1	0	25.8763
7.52079	1	1	0	25.8882
7.52104	1	1	0	25.9139
7.52129	1	1	0	25.8981
7.52167	1	1	0	25.9498
7.52192	1	1	0	25.9665
7.52217	1	1	0	26.0045
7.52254	1	1	0	26.029
7.52279	1	1	0	26.0731
7.52304	1	1	0	26.1064
7.52329	1	1	0	26.1439
7.52367	1	1	0	26.1747
7.52392	1	1	0	26.2051
7.52417	1	1	0	26.2705
7.52454	1	1	0	26.3352
7.52479	1	1	0	26.3485
7.52504	1	1	0	26.3593
7.52529	1	1	0	26.3521
7.52567	1	1	0	26.3881
7.52592	1	1	0	26.4114
7.52617	1	1	0	26.4261
7.52654	1	1	0	26.4479
7.52679	1	1	0	26.5004
7.52704	1	1	0	26.5866
7.52729	1	1	0	26.5616
7.52767	1	1	0	26.5383
7.52792	1	1	0	26.5291
7.52817	1	1	0	26.5036
7.52854	1	1	0	26.4816
7.52879	1	1	0	26.4632
7.52904	1	1	0	26.4335
7.52929	1	1	0	26.4565
7.52942	1	1	0	26.4689
7.52967	1	1	0	26.449
7.52992	1	1	0	26.4046
7.53017	1	1	0	26.3827
7.53029	1	1	0	26.4014
7.53054	1	1	0	26.4069
7.53079	1	1	0	26.445
7.53104	1	1	0	26.4308
7.53129	1	1	0	26.3626
7.53167	1	1	0	26.3383
7.53192	1	1	0	26.3151
7.53217	1	1	0	26.3105
7.53254	1	1	0	26.3392
7.53279	1	1	0	26.2992
7.53304	1	1	0	26.2282
7.53342	1	1	0	26.2192
7.53367	1	1	0	26.2314
7.53392	1	1	0	26.2248
7.53417	1	1	0	26.1961
7.53454	1	1	0	26.1465
7.53479	1	1	0	26.1489
7.53504	1	1	0	26.1282
7.53542	1	1	0	26.1274
7.53567	1	1	0	26.1241
7.53592	1	1	0	26.1148
7.53617	1	1	0	26.0898
7.53654	1	1	0	26.0858
7.53679	1	1	0	26.0785
7.53704	1	1	0	26.0912
7.53742	1	1	0	26.0815
7.53767	1	1	0	26.0766
7.53792	1	1	0	26.064
7.53817	1	1	0	26.0565
7.53854	1	1	0	26.0454
7.53879	1	1	0	26.0407
7.53904	1	1	0	26.0692
7.53917	1	1	0	26.0922
7.53942	1	1	0	26.0465
7.53967	1	1	0	26.0863
7.53992	1	1	0	26.1431
7.54017	1	1	0	26.1645
7.54054	1	1	0	26.2671
7.54079	1	1	0	26.2703
7.54104	1	1	0	26.2653
7.54142	1	1	0	26.2899
7.54167	1	1	0	26.3234
7.54192	1	1	0	26.3786
7.54217	1	1	0	26.4297
7.54254	1	1	0	26.4234
7.54279	1	1	0	26.4578
7.54304	1	1	0	26.456
7.54342	1	1	0	26.4527
7.54367	1	1	0	26.453
7.54392	1	1	0	26.4811
7.54417	1	1	0	26.5018
7.54454	1	1	0	26.4767
7.54479	1	1	0	26.4401
7.54504	1	1	0	26.398
7.54542	1	1	0	26.4056
7.54567	1	1	0	26.3951
7.54592	1	1	0	26.4067
7.54629	1	1	0	26.389
7.54654	1	1	0	26.4156
7.54679	1	1	0	26.3953
7.54704	1	1	0	26.3625
7.54717	1	1	0	26.3226
7.54742	1	1	0	26.2579
7.54767	1	1	0	26.2044
7.54792	1	1	0	26.2061
7.54829	1	1	0	26.1721
7.54854	1	1	0	26.1886
7.54879	1	1	0	26.178
7.54904	1	1	0	26.1375
7.54942	1	1	0	26.0401
7.54967	1	1	0	26.027
7.54992	1	1	0	26.015
7.55029	1	1	0	25.9749
7.55054	1	1	0	25.9422
7.55079	1	1	0	25.9584
7.55104	1	1	0	25.9076
7.55142	1	1	0	25.872
7.55167	1	1	0	25.8165
7.55192	1	1	0	25.7876
7.55229	1	1	0	25.8056
7.55254	1	1	0	25.7751
7.55279	1	1	0	25.6975
7.55304	1	1	0	25.679
7.55342	1	1	0	25.6572
7.55367	1	1	0	25.6611
7.55392	1	1	0	25.6204
7.55429	1	1	0	25.5814
7.55454	1	1	0	25.6208
7.55479	1	1	0	25.6017
7.55504	1	1	0	25.6122
7.55542	1	1	0	25.6907
7.55567	1	1	0	25.6966
7.55592	1	1	0	25.7379
7.55629	1	1	0	25.7899
7.55654	1	1	0	25.7987
7.55679	1	1	0	25.8669
7.55704	1	1	0	25.8886
7.55742	1	1	0	25.8832
7.55767	1	1	0	25.9013
7.55792	1	1	0	25.9393
7.55829	1	1	0	25.9983
7.55854	1	1	0	25.9895
7.55879	1	1	0	26.0074
7.55917	1	1	0	26.0588
7.55942	1	1	0	26.113
7.55967	1	1	0	26.1362
7.55992	1	1	0	26.1801
7.56029	1	1	0	26.2148
7.56054	1	1	0	26.2433
7.56079	1	1	0	26.2631
7.56117	1	1	0	26.2987
7.56142	1	1	0	26.3183
7.56167	1	1	0	26.3416
7.56192	1	1	0	26.3779
7.56229	1	1	0	26.3527
7.56254	1	1	0	26.3208
7.56279	1	1	0	26.3261
7.56317	1	1	0	26.3156
7.56342	1	1	0	26.3289
7.56367	1	1	0	26.3517
7.56392	1	1	0	26.2955
7.56429	1	1	0	26.2844
7.56454	1	1	0	26.251
7.56479	1	1	0	26.2708
7.56517	1	1	0	26.2942
7.56542	1	1	0	26.2816
7.56567	1	1	0	26.2975
7.56592	1	1	0	26.2421
7.56629	1	1	0	26.2234
7.56654	1	1	0	26.2039
7.56679	1	1	0	26.1477
7.56717	1	1	0	26.1221
7.56742	1	1	0	26.0853
7.56767	1	1	0	26.0898
7.56792	1	1	0	26.0452
7.56829	1	1	0	25.9882
7.56854	1	1	0	25.9284
7.56879	1	1	0	25.9465
7.56917	1	1	0	25.8506
7.56942	1	1	0	25.7967
7.56967	1	1	0	25.8143
7.56992	1	1	0	25.806
7.57029	1	1	0	25.812
7.57054	1	1	0	25.83
7.57079	1	1	0	25.8283
7.57117	1	1	0	25.8492
7.57142	1	1	0	25.8853
7.57167	1	1	0	25.8737
7.57192	1	1	0	25.8976
7.57229	1	1	0	25.9088
7.57254	1	1	0	25.9069
7.57279	1	1	0	25.9035
7.57317	1	1	0	25.9395
7.57342	1	1	0	25.9668
7.57367	1	1	0	25.9896
7.57404	1	1	0	25.9798
7.57429	1	1	0	26.0174
7.57454	1	1	0	26.0824
7.57479	1	1	0	26.1066
7.57517	1	1	0	26.1259
7.57542	1	1	0	26.1583
7.57567	1	1	0	26.1598
7.57604	1	1	0	26.183
7.57629	1	1	0	26.217
7.57654	1	1	0	26.2525
7.57679	1	1	0	26.2538
7.57717	1	1	0	26.3296
7.57742	1	1	0	26.3169
7.57767	1	1	0	26.3435
7.57804	1	1	0	26.3747
7.57829	1	1	0	26.3322
7.57854	1	1	0	26.3258
7.57879	1	1	0	26.3413
7.57917	1	1	0	26.2619
7.57942	1	1	0	26.2434
7.57967	1	1	0	26.2337
7.58004	1	1	0	26.2303
7.58029	1	1	0	26.2026
7.58054	1	1	0	26.1764
7.58067	1	1	0	26.1655
7.58079	1	1	0	26.1718
7.58117	1	1	0	26.1775
7.58142	1	1	0	26.1535
7.58167	1	1	0	26.1565
7.58204	1	1	0	26.1514
7.58229	1	1	0	26.1269
7.58254	1	1	0	26.1051
7.58279	1	1	0	26.0668
7.58317	1	1	0	26.0705
7.58342	1	1	0	26.043
7.58367	1	1	0	26.056
7.58404	1	1	0	25.9963
7.58429	1	1	0	25.9677
7.58454	1	1	0	25.9571
7.58479	1	1	0	25.9622
7.58517	1	1	0	25.8802
7.58542	1	1	0	25.8849
7.58567	1	1	0	25.8732
7.58579	1	1	0	25.8688
7.58604	1	1	0	25.8287
7.58617	1	1	0	25.8172
7.58629	1	1	0	25.7974
7.58654	1	1	0	25.7864
7.58692	1	1	0	25.7775
7.58717	1	1	0	25.7439
7.58742	1	1	0	25.7728
7.58767	1	1	0	25.7702
7.58804	1	1	0	25.7975
7.58829	1	1	0	25.8361
7.58854	1	1	0	25.8739
7.58892	1	1	0	25.8713
7.58917	1	1	0	25.8909
7.58942	1	1	0	25.9133
7.58967	1	1	0	25.9363
7.59004	1	1	0	25.9756
7.59029	1	1	0	25.9817
7.59054	1	1	0	26.0081
7.59092	1	1	0	26.0233
7.59117	1	1	0	26.0964
7.59142	1	1	0	26.1222
7.59167	1	1	0	26.1637
7.59204	1	1	0	26.1955
7.59229	1	1	0	26.2036
7.59254	1	1	0	26.258
7.59292	1	1	0	26.386
7.59317	1	1	0	26.4191
7.59342	1	1	0	26.4515
7.59367	1	1	0	26.4771
7.59404	1	1	0	26.4809
7.59429	1	1	0	26.5193
7.59454	1	1	0	26.5671
7.59492	1	1	0	26.6165
7.59517	1	1	0	26.5714
7.59542	1	1	0	26.5932
7.59567	1	1	0	26.599
7.59604	1	1	0	26.6098
7.59629	1	1	0	26.6266
7.59654	1	1	0	26.6486
7.59692	1	1	0	26.6541
7.59717	1	1	0	26.6654
7.59742	1	1	0	26.6411
7.59767	1	1	0	26.601
7.59804	1	1	0	26.5204
7.59829	1	1	0	26.4796
7.59854	1	1	0	26.4704
7.59892	1	1	0	26.4094
7.59917	1	1	0	26.4003
7.59942	1	1	0	26.3922
7.59979	1	1	0	26.3582
7.59992	1	1	0	26.363
7.60004	1	1	0	26.2578
7.60029	1	1	0	26.2541
7.60054	1	1	0	26.2568
7.60092	1	1	0	26.2513
7.60117	1	1	0	26.2557
7.60142	1	1	0	26.2569
7.60179	1	1	0	26.2627
7.60204	1	1	0	26.2683
7.60229	1	1	0	26.275
7.60254	1	1	0	26.274
7.60292	1	1	0	26.2717
7.60317	1	1	0	26.2762
7.60342	1	1	0	26.274
7.60379	1	1	0	26.2719
7.60404	1	1	0	26.2699
7.60429	1	1	0	26.2615
7.60454	1	1	0	26.2627
7.60492	1	1	0	26.2633
7.60517	1	1	0	26.2688
7.60542	1	1	0	26.263
7.60579	1	1	0	26.2641
7.60604	1	1	0	26.2664
7.60629	1	1	0	26.274
7.60654	1	1	0	26.274
7.60692	1	1	0	26.2746
7.60717	1	1	0	26.2823
7.60742	1	1	0	26.2983
7.60779	1	1	0	26.3016
7.60804	1	1	0	26.2983
7.60829	1	1	0	26.3023
7.60854	1	1	0	26.3008
7.60892	1	1	0	26.3036
7.60917	1	1	0	26.3065
7.60942	1	1	0	26.3001
7.60979	1	1	0	26.3015
7.61004	1	1	0	26.3022
7.61029	1	1	0	26.305
7.61054	1	1	0	26.3094
7.61092	1	1	0	26.3134
7.61117	1	1	0	26.312
7.61142	1	1	0	26.3131
7.61179	1	1	0	26.3129
7.61204	1	1	0	26.3255
7.61229	1	1	0	26.3175
7.61254	1	1	0	26.315
7.61292	1	1	0	26.3173
7.61317	1	1	0	26.3231
7.61342	1	1	0	26.323
7.61379	1	1	0	26.3318
7.61404	1	1	0	26.3288
7.61429	1	1	0	26.332
7.61467	1	1	0	26.3341
7.61492	1	1	0	26.3425
7.61517	1	1	0	26.3508
7.61542	1	1	0	26.356
7.61579	1	1	0	26.3603
7.61604	1	1	0	26.3657
7.61629	1	1	0	26.3703
7.61667	1	1	0	26.3723
7.61692	1	1	0	26.3813
7.61717	1	1	0	26.3777
7.61742	1	1	0	26.3827
7.61779	1	1	0	26.3844
7.61804	1	1	0	26.3863
7.61829	1	1	0	26.3892
7.61867	1	1	0	26.3906
7.61892	1	1	0	26.384
7.61917	1	1	0	26.3818
7.61942	1	1	0	26.3803
7.61979	1	1	0	26.379
7.62004	1	1	0	26.3807
7.62029	1	1	0	26.3851
7.62067	1	1	0	26.3968
7.62092	1	1	0	26.3906
7.62117	1	1	0	26.3938
7.62142	1	1	0	26.4032
7.62179	1	1	0	26.4103
7.62204	1	1	0	26.4049
7.62229	1	1	0	26.4168
7.62267	1	1	0	26.418
7.62292	1	1	0	26.4142
7.62317	1	1	0	26.4219
7.62342	1	1	0	26.4387
7.62379	1	1	0	26.4394
7.62404	1	1	0	26.4286
7.62429	1	1	0	26.4256
7.62467	1	1	0	26.4294
7.62492	1	1	0	26.4312
7.62517	1	1	0	26.4315
7.62542	1	1	0	26.4441
7.62579	1	1	0	26.4499
7.62604	1	1	0	26.4505
7.62629	1	1	0	26.4533
7.62667	1	1	0	26.4446
7.62692	1	1	0	26.4559
7.62717	1	1	0	26.4625
7.62754	1	1	0	26.4477
7.62779	1	1	0	26.4509
7.62804	1	1	0	26.45
7.62829	1	1	0	26.4579
7.62867	1	1	0	26.4555
7.62892	1	1	0	26.4563
7.62917	1	1	0	26.4611
7.62954	1	1	0	26.4585
7.62979	1	1	0	26.4575
7.63004	1	1	0	26.4581
7.63029	1	1	0	26.4618
7.63067	1	1	0	26.4675
7.63092	1	1	0	26.4599
7.63117	1	1	0	26.4566
7.63154	1	1	0	26.4524
7.63179	1	1	0	26.4593
7.63204	1	1	0	26.4612
7.63229	1	1	0	26.4591
7.63267	1	1	0	26.4653
7.63292	1	1	0	26.4691
7.63317	1	1	0	26.4706
7.63354	1	1	0	26.4729
7.63379	1	1	0	26.4728
7.63404	1	1	0	26.4759
7.63429	1	1	0	26.4804
7.63467	1	1	0	26.4824
7.63492	1	1	0	26.483
7.63517	1	1	0	26.4761
7.63554	1	1	0	26.4742
7.63579	1	1	0	26.4717
7.63604	1	1	0	26.4756
7.63629	1	1	0	26.4804
7.63667	1	1	0	26.4851
7.63692	1	1	0	26.4861
7.63717	1	1	0	26.496
7.63754	1	1	0	26.4979
7.63779	1	1	0	26.4954
7.63804	1	1	0	26.4951
7.63829	1	1	0	26.4928
7.63867	1	1	0	26.4911
7.63892	1	1	0	26.4884
7.63917	1	1	0	26.4821
7.63954	1	1	0	26.469
7.63979	1	1	0	26.4664
7.64004	1	1	0	26.4703
7.64042	1	1	0	26.4672
7.64067	1	1	0	26.4622
7.64092	1	1	0	26.4731
7.64117	1	1	0	26.4738
7.64154	1	1	0	26.4844
7.64179	1	1	0	26.4818
7.64204	1	1	0	26.4789
7.64242	1	1	0	26.4703
7.64267	1	1	0	26.4739
7.64292	1	1	0	26.4743
7.64317	1	1	0	26.4742
7.64354	1	1	0	26.4666
7.64379	1	1	0	26.4631
7.64404	1	1	0	26.4691
7.64442	1	1	0	26.4794
7.64467	1	1	0	26.4829
7.64492	1	1	0	26.4777
7.64517	1	1	0	26.4851
7.64554	1	1	0	26.4743
7.64579	1	1	0	26.4697
7.64604	1	1	0	26.4714
7.64642	1	1	0	26.4781
7.64667	1	1	0	26.4815
7.64692	1	1	0	26.4785
7.64717	1	1	0	26.4893
7.64754	1	1	0	26.4885
7.64779	1	1	0	26.4957
7.64804	1	1	0	26.4873
7.64842	1	1	0	26.4809
7.64867	1	1	0	26.4824
7.64892	1	1	0	26.4841
7.64917	1	1	0	26.4783
7.64954	1	1	0	26.4796
7.64979	1	1	0	26.4791
7.65004	1	1	0	26.479
7.65042	1	1	0	26.474
7.65067	1	1	0	26.4749
7.65092	1	1	0	26.4703
7.65117	1	1	0	26.4704
7.65154	1	1	0	26.4665
7.65179	1	1	0	26.4705
7.65204	1	1	0	26.4717
7.65242	1	1	0	26.4767
7.65267	1	1	0	26.4762
7.65292	1	1	0	26.4749
7.65329	1	1	0	26.4794
7.65354	1	1	0	26.4829
7.65379	1	1	0	26.4827
7.65404	1	1	0	26.4863
7.65442	1	1	0	26.4906
7.65467	1	1	0	26.4936
7.65492	1	1	0	26.489
7.65529	1	1	0	26.4801
7.65554	1	1	0	26.4883
7.65579	1	1	0	26.4892
7.65604	1	1	0	26.4918
7.65642	1	1	0	26.494
7.65667	1	1	0	26.4905
7.65692	1	1	0	26.4941
7.65729	1	1	0	26.499
7.65754	1	1	0	26.5093
7.65779	1	1	0	26.5261
7.65804	1	1	0	26.5323
7.65842	1	1	0	26.5333
7.65867	1	1	0	26.5348
7.65892	1	1	0	26.5264
7.65929	1	1	0	26.5271
7.65954	1	1	0	26.5305
7.65979	1	1	0	26.535
7.66004	1	1	0	26.5404
7.66042	1	1	0	26.5312
7.66067	1	1	0	26.5349
7.66092	1	1	0	26.5419
7.66129	1	1	0	26.5475
7.66154	1	1	0	26.553
7.66179	1	1	0	26.5621
7.66204	1	1	0	26.5636
7.66242	1	1	0	26.5558
7.66267	1	1	0	26.5487
7.66292	1	1	0	26.5464
7.66329	1	1	0	26.5397
7.66354	1	1	0	26.5393
7.66379	1	1	0	26.5394
7.66404	1	1	0	26.5416
7.66442	1	1	0	26.5421
7.66467	1	1	0	26.5403
7.66492	1	1	0	26.5431
7.66529	1	1	0	26.5351
7.66554	1	1	0	26.5325
7.66579	1	1	0	26.5436
7.66604	1	1	0	26.5406
7.66642	1	1	0	26.5421
7.66667	1	1	0	26.5482
7.66692	1	1	0	26.5497
7.66729	1	1	0	26.5426
7.66754	1	1	0	26.5359
7.66779	1	1	0	26.5406
7.66817	1	1	0	26.5314
7.66842	1	1	0	26.5302
7.66867	1	1	0	26.5333
7.66892	1	1	0	26.5256
7.66929	1	1	0	26.5347
7.66954	1	1	0	26.5401
7.66979	1	1	0	26.5372
7.67017	1	1	0	26.5326
7.67042	1	1	0	26.5364
7.67067	1	1	0	26.5347
7.67092	1	1	0	26.5316
7.67129	1	1	0	26.5342
7.67154	1	1	0	26.533
7.67179	1	1	0	26.5346
7.67217	1	1	0	26.5355
7.67242	1	1	0	26.5313
7.67267	1	1	0	26.5467
7.67292	1	1	0	26.5488
7.67329	1	1	0	26.5446
7.67354	1	1	0	26.5403
7.67379	1	1	0	26.5416
7.67417	1	1	0	26.5325
7.67442	1	1	0	26.5269
7.67467	1	1	0	26.5182
7.67492	1	1	0	26.5127
7.67529	1	1	0	26.5197
7.67554	1	1	0	26.5137
7.67579	1	1	0	26.5238
7.67617	1	1	0	26.5289
7.67642	1	1	0	26.5312
7.67667	1	1	0	26.5244
7.67692	1	1	0	26.534
7.67729	1	1	0	26.5345
7.67754	1	1	0	26.536
7.67779	1	1	0	26.534
7.67817	1	1	0	26.5348
7.67842	1	1	0	26.536
7.67867	1	1	0	26.5285
7.67892	1	1	0	26.5151
7.67929	1	1	0	26.5139
7.67954	1	1	0	26.5079
7.67979	1	1	0	26.5028
7.68017	1	1	0	26.5046
7.68042	1	1	0	26.5094
7.68067	1	1	0	26.5134
7.68104	1	1	0	26.4941
7.68129	1	1	0	26.4969
7.68154	1	1	0	26.5073
7.68179	1	1	0	26.5103
7.68217	1	1	0	26.5175
7.68242	1	1	0	26.5254
7.68267	1	1	0	26.522
7.68304	1	1	0	26.5277
7.68329	1	1	0	26.5197
7.68354	1	1	0	26.5128
7.68379	1	1	0	26.5111
7.68417	1	1	0	26.5162
7.68442	1	1	0	26.5235
7.68467	1	1	0	26.527
7.68504	1	1	0	26.5299
7.68529	1	1	0	26.5211
7.68554	1	1	0	26.5289
7.68579	1	1	0	26.529
7.68617	1	1	0	26.5396
7.68642	1	1	0	26.5378
7.68667	1	1	0	26.5415
7.68704	1	1	0	26.539
7.68729	1	1	0	26.5362
7.68754	1	1	0	26.5435
7.68779	1	1	0	26.5465
7.68817	1	1	0	26.5411
7.68842	1	1	0	26.5394
7.68867	1	1	0	26.5447
7.68904	1	1	0	26.5456
7.68929	1	1	0	26.5413
7.68954	1	1	0	26.5426
7.68979	1	1	0	26.5378
7.69017	1	1	0	26.5432
7.69042	1	1	0	26.5384
7.69067	1	1	0	26.5305
7.69104	1	1	0	26.5431
7.69129	1	1	0	26.534
7.69154	1	1	0	26.5211
7.69179	1	1	0	26.5052
7.69217	1	1	0	26.5077
7.69242	1	1	0	26.507
7.69267	1	1	0	26.5089
7.69304	1	1	0	26.5134
7.69329	1	1	0	26.5093
7.69354	1	1	0	26.5144
7.69392	1	1	0	26.5165
7.69417	1	1	0	26.5116
7.69442	1	1	0	26.5025
7.69467	1	1	0	26.4932
7.69504	1	1	0	26.4991
7.69529	1	1	0	26.489
7.69554	1	1	0	26.4913
7.69592	1	1	0	26.4955
7.69617	1	1	0	26.4925
7.69642	1	1	0	26.4958
7.69667	1	1	0	26.4903
7.69704	1	1	0	26.492
7.69729	1	1	0	26.4882
7.69754	1	1	0	26.4798
7.69792	1	1	0	26.4883
7.69817	1	1	0	26.487
7.69842	1	1	0	26.48
7.69867	1	1	0	26.4703
7.69904	1	1	0	26.482
7.69929	1	1	0	26.4823
7.69954	1	1	0	26.4862
7.69992	1	1	0	26.4746
7.70017	1	1	0	26.4732
7.70042	1	1	0	26.4746
7.70067	1	1	0	26.4753
7.70104	1	1	0	26.478
7.70129	1	1	0	26.4885
7.70154	1	1	0	26.4844
7.70192	1	1	0	26.4885
7.70217	1	1	0	26.4878
7.70242	1	1	0	26.4735
7.70267	1	1	0	26.4708
7.70304	1	1	0	26.4654
7.70329	1	1	0	26.4493
7.70354	1	1	0	26.4589
7.70392	1	1	0	26.4352
7.70417	1	1	0	26.434
7.70442	1	1	0	26.442
7.70467	1	1	0	26.4387
7.70504	1	1	0	26.4302
7.70529	1	1	0	26.4416
7.70554	1	1	0	26.4456
7.70592	1	1	0	26.445
7.70617	1	1	0	26.4375
7.70642	1	1	0	26.4424
7.70679	1	1	0	26.4448
7.70704	1	1	0	26.4472
7.70729	1	1	0	26.4474
7.70754	1	1	0	26.4539
7.70792	1	1	0	26.4496
7.70817	1	1	0	26.4648
7.70842	1	1	0	26.479
7.70879	1	1	0	26.4773
7.70904	1	1	0	26.4753
7.70929	1	1	0	26.4874
7.70954	1	1	0	26.4841
7.70992	1	1	0	26.4832
7.71017	1	1	0	26.4849
7.71042	1	1	0	26.4861
7.71079	1	1	0	26.4777
7.71104	1	1	0	26.4767
7.71129	1	1	0	26.4761
7.71154	1	1	0	26.471
7.71192	1	1	0	26.4686
7.71217	1	1	0	26.4645
7.71242	1	1	0	26.4625
7.71279	1	1	0	26.4536
7.71304	1	1	0	26.4461
7.71329	1	1	0	26.4374
7.71354	1	1	0	26.4332
7.71392	1	1	0	26.4324
7.71417	1	1	0	26.4243
7.71442	1	1	0	26.4228
7.71479	1	1	0	26.4254
7.71504	1	1	0	26.4264
7.71529	1	1	0	26.4217
7.71554	1	1	0	26.4353
7.71592	1	1	0	26.4403
7.71617	1	1	0	26.4485
7.71642	1	1	0	26.4465
7.71679	1	1	0	26.4477
7.71704	1	1	0	26.4478
7.71729	1	1	0	26.4459
7.71754	1	1	0	26.4469
7.71792	1	1	0	26.4334
7.71817	1	1	0	26.431
7.71842	1	1	0	26.4342
7.71879	1	1	0	26.4273
7.71904	1	1	0	26.4314
7.71929	1	1	0	26.4285
7.71954	1	1	0	26.4371
7.71992	1	1	0	26.443
7.72017	1	1	0	26.4536
7.72042	1	1	0	26.4507
7.72079	1	1	0	26.4528
7.72104	1	1	0	26.4575
7.72129	1	1	0	26.4583
7.72167	1	1	0	26.457
7.72192	1	1	0	26.4517
7.72217	1	1	0	26.4467
7.72242	1	1	0	26.4499
7.72279	1	1	0	26.4639
7.72304	1	1	0	26.4667
7.72329	1	1	0	26.4694
7.72367	1	1	0	26.48
7.72392	1	1	0	26.484
7.72417	1	1	0	26.4898
7.72442	1	1	0	26.4978
7.72479	1	1	0	26.4925
7.72504	1	1	0	26.4948
7.72529	1	1	0	26.4958
7.72567	1	1	0	26.5114
7.72592	1	1	0	26.4984
7.72617	1	1	0	26.5031
7.72642	1	1	0	26.5036
7.72679	1	1	0	26.5045
7.72704	1	1	0	26.5015
7.72729	1	1	0	26.4981
7.72767	1	1	0	26.5085
7.72792	1	1	0	26.5072
7.72817	1	1	0	26.5096
7.72842	1	1	0	26.5137
7.72879	1	1	0	26.5074
7.72904	1	1	0	26.5117
7.72929	1	1	0	26.5199
7.72967	1	1	0	26.5175
7.72992	1	1	0	26.523
7.73017	1	1	0	26.5261
7.73042	1	1	0	26.52
7.73079	1	1	0	26.511
7.73104	1	1	0	26.5125
7.73129	1	1	0	26.5266
7.73167	1	1	0	26.5135
7.73192	1	1	0	26.5149
7.73217	1	1	0	26.5191
7.73242	1	1	0	26.5207
7.73279	1	1	0	26.5296
7.73304	1	1	0	26.5298
7.73329	1	1	0	26.5337
7.73367	1	1	0	26.5346
7.73392	1	1	0	26.5252
7.73417	1	1	0	26.5167
7.73454	1	1	0	26.5141
7.73479	1	1	0	26.5181
7.73504	1	1	0	26.5167
7.73529	1	1	0	26.5222
7.73567	1	1	0	26.5151
7.73592	1	1	0	26.5078
7.73617	1	1	0	26.5079
7.73654	1	1	0	26.5192
7.73679	1	1	0	26.5208
7.73704	1	1	0	26.5253
7.73729	1	1	0	26.5226
7.73767	1	1	0	26.5229
7.73792	1	1	0	26.5206
7.73817	1	1	0	26.5183
7.73854	1	1	0	26.5233
7.73879	1	1	0	26.5205
7.73904	1	1	0	26.5281
7.73929	1	1	0	26.5306
7.73967	1	1	0	26.5381
7.73992	1	1	0	26.5452
7.74017	1	1	0	26.5427
7.74054	1	1	0	26.5399
7.74079	1	1	0	26.5406
7.74104	1	1	0	26.5531
7.74129	1	1	0	26.5653
7.74167	1	1	0	26.5693
7.74192	1	1	0	26.5713
7.74217	1	1	0	26.5754
7.74254	1	1	0	26.5851
7.74279	1	1	0	26.5886
7.74304	1	1	0	26.595
7.74329	1	1	0	26.5959
7.74367	1	1	0	26.5841
7.74392	1	1	0	26.582
7.74417	1	1	0	26.579
7.74454	1	1	0	26.5756
7.74479	1	1	0	26.5818
7.74504	1	1	0	26.5767
7.74529	1	1	0	26.5771
7.74567	1	1	0	26.5708
7.74592	1	1	0	26.5653
7.74617	1	1	0	26.5722
7.74654	1	1	0	26.5802
7.74679	1	1	0	26.575
7.74704	1	1	0	26.5731
7.74742	1	1	0	26.5817
7.74767	1	1	0	26.5753
7.74792	1	1	0	26.5786
7.74817	1	1	0	26.5754
7.74854	1	1	0	26.5781
7.74879	1	1	0	26.5776
7.74904	1	1	0	26.5776
7.74942	1	1	0	26.5811
7.74967	1	1	0	26.573
7.74992	1	1	0	26.5789
7.75017	1	1	0	26.5812
7.75054	1	1	0	26.5826
7.75079	1	1	0	26.5844
7.75104	1	1	0	26.5877
7.75142	1	1	0	26.5964
7.75167	1	1	0	26.5953
7.75192	1	1	0	26.5958
7.75217	1	1	0	26.6033
7.75254	1	1	0	26.588
7.75279	1	1	0	26.5832
7.75304	1	1	0	26.5878
7.75342	1	1	0	26.5891
7.75367	1	1	0	26.5956
7.75392	1	1	0	26.592
7.75417	1	1	0	26.5919
7.75454	1	1	0	26.5878
7.75479	1	1	0	26.5967
7.75504	1	1	0	26.5993
7.75542	1	1	0	26.584
7.75567	1	1	0	26.5904
7.75592	1	1	0	26.5921
7.75617	1	1	0	26.5851
7.75654	1	1	0	26.5795
7.75679	1	1	0	26.5803
7.75704	1	1	0	26.5714
7.75742	1	1	0	26.5728
7.75767	1	1	0	26.5734
