% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
9.64387	1	0	0	1	964	4	1	1	4	15	1	0	26	1845
9.64413	1	0	0	1	964	4	3	1	4	14	1	0	28	1997
9.6445	1	0	0	1	964	4	6	1	4	15	1	0	28	1997
9.64475	1	0	0	1	964	5	0	1	4	13	1	0	28	1997
9.645	1	0	0	1	964	5	2	1	4	14	1	0	28	1997
9.64525	1	0	0	1	964	5	4	1	4	15	1	0	26	1845
9.64575	1	0	0	1	964	6	0	1	4	13	1	0	26	1845
9.64588	1	0	0	1	964	6	1	1	4	15	1	0	26	1845
9.64612	1	0	0	1	964	6	3	1	4	12	1	0	26	1845
9.6465	1	0	0	1	964	6	6	1	4	15	1	0	28	1997
9.64675	1	0	0	1	964	7	0	1	4	14	1	0	28	1997
9.647	1	0	0	1	964	7	2	1	4	13	1	0	28	1997
9.64725	1	0	0	1	964	7	4	1	4	15	1	0	28	1997
9.64762	1	0	0	1	964	7	7	1	4	14	1	0	28	1997
9.64788	1	0	0	1	964	8	1	1	4	15	1	0	28	1997
9.64813	1	0	0	1	964	8	3	1	4	13	1	0	28	1997
9.6485	1	0	0	1	964	8	6	1	4	15	1	0	28	1997
9.64888	1	0	0	1	964	9	1	1	4	14	1	0	28	1997
9.649	1	0	0	1	964	9	2	1	4	12	1	0	28	1997
9.64925	1	0	0	1	964	9	4	1	4	11	1	0	26	1845
9.64975	1	0	0	1	965	0	0	1	4	15	1	0	26	1845
9.64987	1	0	0	1	965	0	1	1	4	14	1	0	26	1845
9.65012	1	0	0	1	965	0	3	1	4	13	1	0	26	1845
9.6505	1	0	0	1	965	0	6	1	4	15	1	0	26	1845
9.65075	1	0	0	1	965	1	0	1	4	14	1	0	26	1845
9.651	1	0	0	1	965	1	2	1	4	13	1	0	26	1845
9.65125	1	0	0	1	965	1	4	1	4	15	1	0	26	1845
9.65162	1	0	0	1	965	1	7	1	4	14	1	0	28	1997
9.65188	1	0	0	1	965	2	1	1	4	15	1	0	28	1997
9.65212	1	0	0	1	965	2	3	1	4	13	1	0	28	1997
9.6525	1	0	0	1	965	2	6	1	4	15	1	0	28	1997
9.65275	1	0	0	1	965	3	0	1	4	14	1	0	28	1997
9.653	1	0	0	1	965	3	2	1	4	13	1	0	28	1997
9.65338	1	0	0	1	965	3	5	1	4	15	1	0	28	1997
9.65362	1	0	0	1	965	3	7	1	4	14	1	0	28	1997
9.65387	1	0	0	1	965	4	1	1	4	13	1	0	28	1997
9.65413	1	0	0	1	965	4	3	1	4	12	1	0	28	1997
9.6545	1	0	0	1	965	4	6	1	4	14	1	0	28	1997
9.65475	1	0	0	1	965	5	0	1	4	15	1	0	28	1997
9.655	1	0	0	1	965	5	2	1	4	13	1	0	28	1997
9.65537	1	0	0	1	965	5	5	1	4	15	1	0	28	1997
9.65563	1	0	0	1	965	5	7	1	4	14	1	0	28	1997
9.65587	1	0	0	1	965	6	1	1	4	13	1	0	28	1997
9.65612	1	0	0	1	965	6	3	1	4	15	1	0	28	1997
9.6565	1	0	0	1	965	6	6	1	4	14	1	0	28	1997
9.65675	1	0	0	1	965	7	0	1	4	15	1	0	28	1997
9.657	1	0	0	1	965	7	2	1	4	13	1	0	28	1997
9.65738	1	0	0	1	965	7	5	1	4	15	1	0	28	1997
9.65762	1	0	0	1	965	7	7	1	4	14	1	0	28	1997
9.65788	1	0	0	1	965	8	1	1	4	13	1	0	28	1997
9.65813	1	0	0	1	965	8	3	1	4	15	1	0	28	1997
9.6585	1	0	0	1	965	8	6	1	4	14	1	0	28	1997
9.65875	1	0	0	1	965	9	0	1	4	15	1	0	28	1997
9.659	1	0	0	1	965	9	2	1	4	13	1	0	28	1997
9.65938	1	0	0	1	965	9	5	1	4	15	1	0	28	1997
9.65963	1	0	0	1	965	9	7	1	4	14	1	0	28	1997
9.65987	1	0	0	1	966	0	1	1	4	13	1	0	28	1997
9.66013	1	0	0	1	966	0	3	1	4	15	1	0	28	1997
9.6605	1	0	0	1	966	0	6	1	4	14	1	0	26	1845
9.66075	1	0	0	1	966	1	0	1	4	15	1	0	26	1845
9.661	1	0	0	1	966	1	2	1	4	13	1	0	26	1845
9.66137	1	0	0	1	966	1	5	1	4	15	1	0	26	1845
9.66163	1	0	0	1	966	1	7	1	4	14	1	0	26	1845
9.66188	1	0	0	1	966	2	1	1	4	13	1	0	26	1845
9.66212	1	0	0	1	966	2	3	1	4	15	1	0	26	1845
9.6625	1	0	0	1	966	2	6	1	4	14	1	0	28	1997
9.66275	1	0	0	1	966	3	0	1	4	15	1	0	28	1997
9.663	1	0	0	1	966	3	2	1	4	13	1	0	28	1997
9.66338	1	0	0	1	966	3	5	1	4	15	1	0	28	1997
9.66362	1	0	0	1	966	3	7	1	4	14	1	0	28	1997
9.66388	1	0	0	1	966	4	1	1	4	13	1	0	28	1997
9.66413	1	0	0	1	966	4	3	1	4	15	1	0	28	1997
9.6645	1	0	0	1	966	4	6	1	4	14	1	0	28	1997
9.66475	1	0	0	1	966	5	0	1	4	13	1	0	28	1997
9.665	1	0	0	1	966	5	2	1	4	15	1	0	28	1997
9.66537	1	0	0	1	966	5	5	1	4	14	1	0	28	1997
9.66563	1	0	0	1	966	5	7	1	4	15	1	0	28	1997
9.66587	1	0	0	1	966	6	1	1	4	13	1	0	28	1997
9.66625	1	0	0	1	966	6	4	1	4	15	1	0	28	1997
9.6665	1	0	0	1	966	6	6	1	4	14	1	0	28	1997
9.66675	1	0	0	1	966	7	0	1	4	13	1	0	28	1997
9.667	1	0	0	1	966	7	2	1	4	15	1	0	26	1845
9.66737	1	0	0	1	966	7	5	1	4	14	1	0	26	1845
9.66762	1	0	0	1	966	7	7	1	4	15	1	0	26	1845
9.66788	1	0	0	1	966	8	1	1	4	13	1	0	26	1845
9.66825	1	0	0	1	966	8	4	1	4	15	1	0	28	1997
9.6685	1	0	0	1	966	8	6	1	4	14	1	0	28	1997
9.66875	1	0	0	1	966	9	0	1	4	13	1	0	28	1997
9.669	1	0	0	1	966	9	2	1	4	15	1	0	28	1997
9.66938	1	0	0	1	966	9	5	1	4	14	1	0	28	1997
9.66962	1	0	0	1	966	9	7	1	4	15	1	0	28	1997
9.66987	1	0	0	1	967	0	1	1	4	13	1	0	28	1997
9.67025	1	0	0	1	967	0	4	1	4	15	1	0	28	1997
9.6705	1	0	0	1	967	0	6	1	4	14	1	0	28	1997
9.67075	1	0	0	1	967	1	0	1	4	13	1	0	26	1845
9.671	1	0	0	1	967	1	2	1	4	12	1	0	26	1845
9.67137	1	0	0	1	967	1	5	1	4	14	1	0	26	1845
9.67163	1	0	0	1	967	1	7	1	4	15	1	0	28	1997
9.67188	1	0	0	1	967	2	1	1	4	13	1	0	28	1997
9.67225	1	0	0	1	967	2	4	1	4	15	1	0	28	1997
9.6725	1	0	0	1	967	2	6	1	4	14	1	0	28	1997
9.67275	1	0	0	1	967	3	0	1	4	13	1	0	28	1997
9.673	1	0	0	1	967	3	2	1	4	15	1	0	28	1997
9.67338	1	0	0	1	967	3	5	1	4	14	1	0	28	1997
9.67362	1	0	0	1	967	3	7	1	4	15	1	0	28	1997
9.67388	1	0	0	1	967	4	1	1	4	13	1	0	28	1997
9.67425	1	0	0	1	967	4	4	1	4	15	1	0	28	1997
9.6745	1	0	0	1	967	4	6	1	4	14	1	0	28	1997
9.67475	1	0	0	1	967	5	0	1	4	13	1	0	28	1997
9.675	1	0	0	1	967	5	2	1	4	15	1	0	28	1997
9.67538	1	0	0	1	967	5	5	1	4	14	1	0	28	1997
9.67563	1	0	0	1	967	5	7	1	4	15	1	0	28	1997
9.67587	1	0	0	1	967	6	1	1	4	13	1	0	28	1997
9.67625	1	0	0	1	967	6	4	1	4	15	1	0	28	1997
9.6765	1	0	0	1	967	6	6	1	4	14	1	0	28	1997
9.67675	1	0	0	1	967	7	0	1	4	13	1	0	28	1997
9.677	1	0	0	1	967	7	2	1	4	15	1	0	28	1997
9.67737	1	0	0	1	967	7	5	1	4	14	1	0	28	1997
9.67763	1	0	0	1	967	7	7	1	4	15	1	0	28	1997
9.67788	1	0	0	1	967	8	1	1	4	13	1	0	28	1997
9.67825	1	0	0	1	967	8	4	1	4	15	1	0	28	1997
9.6785	1	0	0	1	967	8	6	1	4	14	1	0	28	1997
9.67875	1	0	0	1	967	9	0	1	4	13	1	0	28	1997
9.67913	1	0	0	1	967	9	3	1	4	15	1	0	28	1997
9.67938	1	0	0	1	967	9	5	1	4	14	1	0	28	1997
9.67962	1	0	0	1	967	9	7	1	4	13	1	0	28	1997
9.67987	1	0	0	1	968	0	1	1	4	15	1	0	28	1997
9.68025	1	0	0	1	968	0	4	1	4	14	1	0	28	1997
9.6805	1	0	0	1	968	0	6	1	4	15	1	0	28	1997
9.68075	1	0	0	1	968	1	0	1	4	13	1	0	28	1997
9.68112	1	0	0	1	968	1	3	1	4	15	1	0	28	1997
9.68137	1	0	0	1	968	1	5	1	4	14	1	0	28	1997
9.68163	1	0	0	1	968	1	7	1	4	13	1	0	28	1997
9.68187	1	0	0	1	968	2	1	1	4	15	1	0	28	1997
9.68225	1	0	0	1	968	2	4	1	4	14	1	0	28	1997
9.6825	1	0	0	1	968	2	6	1	4	15	1	0	28	1997
9.68275	1	0	0	1	968	3	0	1	4	13	1	0	28	1997
9.68313	1	0	0	1	968	3	3	1	4	15	1	0	28	1997
9.68337	1	0	0	1	968	3	5	1	4	14	1	0	28	1997
9.68362	1	0	0	1	968	3	7	1	4	13	1	0	28	1997
9.68388	1	0	0	1	968	4	1	1	4	15	1	0	28	1997
9.68425	1	0	0	1	968	4	4	1	4	14	1	0	28	1997
9.6845	1	0	0	1	968	4	6	1	4	15	1	0	28	1997
9.68475	1	0	0	1	968	5	0	1	4	13	1	0	28	1997
9.68512	1	0	0	1	968	5	3	1	4	15	1	0	28	1997
9.68538	1	0	0	1	968	5	5	1	4	14	1	0	28	1997
9.68562	1	0	0	1	968	5	7	1	4	13	1	0	28	1997
9.68587	1	0	0	1	968	6	1	1	4	15	1	0	28	1997
9.68625	1	0	0	1	968	6	4	1	4	14	1	0	28	1997
9.6865	1	0	0	1	968	6	6	1	4	15	1	0	28	1997
9.68675	1	0	0	1	968	7	0	1	4	13	1	0	28	1997
9.68712	1	0	0	1	968	7	3	1	4	15	1	0	28	1997
9.68737	1	0	0	1	968	7	5	1	4	14	1	0	28	1997
9.68763	1	0	0	1	968	7	7	1	4	13	1	0	26	1845
9.68788	1	0	0	1	968	8	1	1	4	15	1	0	26	1845
9.68825	1	0	0	1	968	8	4	1	4	14	1	0	26	1845
9.6885	1	0	0	1	968	8	6	1	4	15	1	0	28	1997
9.68875	1	0	0	1	968	9	0	1	4	13	1	0	28	1997
9.68913	1	0	0	1	968	9	3	1	4	15	1	0	28	1997
9.68938	1	0	0	1	968	9	5	1	4	14	1	0	28	1997
9.68962	1	0	0	1	968	9	7	1	4	13	1	0	28	1997
9.68988	1	0	0	1	969	0	1	1	4	15	1	0	28	1997
9.69025	1	0	0	1	969	0	4	1	4	14	1	0	28	1997
9.6905	1	0	0	1	969	0	6	1	4	15	1	0	28	1997
9.69075	1	0	0	1	969	1	0	1	4	13	1	0	28	1997
9.69112	1	0	0	1	969	1	3	1	4	15	1	0	28	1997
9.69138	1	0	0	1	969	1	5	1	4	14	1	0	28	1997
9.69163	1	0	0	1	969	1	7	1	4	13	1	0	28	1997
9.69187	1	0	0	1	969	2	1	1	4	15	1	0	28	1997
9.69225	1	0	0	1	969	2	4	1	4	14	1	0	28	1997
9.6925	1	0	0	1	969	2	6	1	4	15	1	0	28	1997
9.69275	1	0	0	1	969	3	0	1	4	13	1	0	28	1997
9.69313	1	0	0	1	969	3	3	1	4	15	1	0	28	1997
9.69337	1	0	0	1	969	3	5	1	4	14	1	0	28	1997
9.69363	1	0	0	1	969	3	7	1	4	13	1	0	28	1997
9.694	1	0	0	1	969	4	2	1	4	15	1	0	28	1997
9.69425	1	0	0	1	969	4	4	1	4	14	1	0	28	1997
9.6945	1	0	0	1	969	4	6	1	4	13	1	0	28	1997
9.69475	1	0	0	1	969	5	0	1	4	15	1	0	28	1997
9.69513	1	0	0	1	969	5	3	1	4	14	1	0	28	1997
9.69538	1	0	0	1	969	5	5	1	4	15	1	0	28	1997
9.69562	1	0	0	1	969	5	7	1	4	13	1	0	28	1997
9.696	1	0	0	1	969	6	2	1	4	15	1	0	28	1997
9.69625	1	0	0	1	969	6	4	1	4	14	1	0	28	1997
9.6965	1	0	0	1	969	6	6	1	4	13	1	0	28	1997
9.69675	1	0	0	1	969	7	0	1	4	15	1	0	28	1997
9.69712	1	0	0	1	969	7	3	1	4	14	1	0	28	1997
9.69737	1	0	0	1	969	7	5	1	4	15	1	0	28	1997
9.69763	1	0	0	1	969	7	7	1	4	13	1	0	28	1997
9.698	1	0	0	1	969	8	2	1	4	15	1	0	28	1997
9.69825	1	0	0	1	969	8	4	1	4	14	1	0	28	1997
9.6985	1	0	0	1	969	8	6	1	4	13	1	0	28	1997
9.69875	1	0	0	1	969	9	0	1	4	15	1	0	28	1997
9.69913	1	0	0	1	969	9	3	1	4	14	1	0	28	1997
9.69937	1	0	0	1	969	9	5	1	4	15	1	0	28	1997
9.69962	1	0	0	1	969	9	7	1	4	13	1	0	28	1997
9.7	1	0	0	1	970	0	2	1	4	15	1	0	28	1997
9.70025	1	0	0	1	970	0	4	1	4	14	1	0	28	1997
9.7005	1	0	0	1	970	0	6	1	4	13	1	0	28	1997
9.70075	1	0	0	1	970	1	0	1	4	15	1	0	28	1997
9.70112	1	0	0	1	970	1	3	1	4	14	1	0	28	1997
9.70138	1	0	0	1	970	1	5	1	4	15	1	0	28	1997
9.70162	1	0	0	1	970	1	7	1	4	13	1	0	28	1997
9.702	1	0	0	1	970	2	2	1	4	15	1	0	28	1997
9.70225	1	0	0	1	970	2	4	1	4	14	1	0	28	1997
9.7025	1	0	0	1	970	2	6	1	4	13	1	0	28	1997
9.70275	1	0	0	1	970	3	0	1	4	15	1	0	28	1997
9.70312	1	0	0	1	970	3	3	1	4	14	1	0	28	1997
9.70337	1	0	0	1	970	3	5	1	4	15	1	0	28	1997
9.70363	1	0	0	1	970	3	7	1	4	13	1	0	28	1997
9.704	1	0	0	1	970	4	2	1	4	15	1	0	28	1997
9.70425	1	0	0	1	970	4	4	1	4	14	1	0	28	1997
9.7045	1	0	0	1	970	4	6	1	4	13	1	0	28	1997
9.70475	1	0	0	1	970	5	0	1	4	15	1	0	28	1997
9.70513	1	0	0	1	970	5	3	1	4	14	1	0	28	1997
9.70538	1	0	0	1	970	5	5	1	4	15	1	0	28	1997
9.70562	1	0	0	1	970	5	7	1	4	13	1	0	28	1997
9.706	1	0	0	1	970	6	2	1	4	15	1	0	28	1997
9.70625	1	0	0	1	970	6	4	1	4	14	1	0	28	1997
9.7065	1	0	0	1	970	6	6	1	4	13	1	0	28	1997
9.70688	1	0	0	1	970	7	1	1	4	15	1	0	28	1997
9.70712	1	0	0	1	970	7	3	1	4	14	1	0	28	1997
9.70738	1	0	0	1	970	7	5	1	4	13	1	0	28	1997
9.70763	1	0	0	1	970	7	7	1	4	15	1	0	28	1997
9.708	1	0	0	1	970	8	2	1	4	14	1	0	28	1997
9.70825	1	0	0	1	970	8	4	1	4	15	1	0	28	1997
9.7085	1	0	0	1	970	8	6	1	4	13	1	0	28	1997
9.70888	1	0	0	1	970	9	1	1	4	15	1	0	28	1997
9.70913	1	0	0	1	970	9	3	1	4	14	1	0	28	1997
9.70937	1	0	0	1	970	9	5	1	4	13	1	0	28	1997
9.70963	1	0	0	1	970	9	7	1	4	15	1	0	28	1997
9.71	1	0	0	1	971	0	2	1	4	14	1	0	28	1997
9.71025	1	0	0	1	971	0	4	1	4	15	1	0	28	1997
9.7105	1	0	0	1	971	0	6	1	4	13	1	0	28	1997
9.71087	1	0	0	1	971	1	1	1	4	15	1	0	28	1997
9.71112	1	0	0	1	971	1	3	1	4	14	1	0	28	1997
9.71138	1	0	0	1	971	1	5	1	4	13	1	0	28	1997
9.71162	1	0	0	1	971	1	7	1	4	15	1	0	28	1997
9.712	1	0	0	1	971	2	2	1	4	14	1	0	28	1997
9.71225	1	0	0	1	971	2	4	1	4	15	1	0	28	1997
9.7125	1	0	0	1	971	2	6	1	4	13	1	0	28	1997
9.71288	1	0	0	1	971	3	1	1	4	15	1	0	28	1997
9.71312	1	0	0	1	971	3	3	1	4	14	1	0	28	1997
9.71337	1	0	0	1	971	3	5	1	4	13	1	0	28	1997
9.71363	1	0	0	1	971	3	7	1	4	15	1	0	28	1997
9.714	1	0	0	1	971	4	2	1	4	14	1	0	28	1997
9.71425	1	0	0	1	971	4	4	1	4	15	1	0	28	1997
9.7145	1	0	0	1	971	4	6	1	4	13	1	0	28	1997
9.71487	1	0	0	1	971	5	1	1	4	15	1	0	28	1997
9.71513	1	0	0	1	971	5	3	1	4	14	1	0	28	1997
9.71537	1	0	0	1	971	5	5	1	4	13	1	0	28	1997
9.71562	1	0	0	1	971	5	7	1	4	15	1	0	28	1997
9.716	1	0	0	1	971	6	2	1	4	14	1	0	28	1997
9.71625	1	0	0	1	971	6	4	1	4	15	1	0	28	1997
9.7165	1	0	0	1	971	6	6	1	4	13	1	0	28	1997
9.71687	1	0	0	1	971	7	1	1	4	15	1	0	28	1997
9.71712	1	0	0	1	971	7	3	1	4	14	1	0	28	1997
9.71738	1	0	0	1	971	7	5	1	4	13	1	0	28	1997
9.71762	1	0	0	1	971	7	7	1	4	15	1	0	28	1997
9.718	1	0	0	1	971	8	2	1	4	13	1	0	28	1997
9.71825	1	0	0	1	971	8	4	1	4	15	1	0	28	1997
9.7185	1	0	0	1	971	8	6	1	4	14	1	0	28	1997
9.71888	1	0	0	1	971	9	1	1	4	15	1	0	28	1997
9.71913	1	0	0	1	971	9	3	1	4	14	1	0	28	1997
9.71937	1	0	0	1	971	9	5	1	4	13	1	0	28	1997
9.71975	1	0	0	1	972	0	0	1	4	15	1	0	28	1997
9.72	1	0	0	1	972	0	2	1	4	14	1	0	28	1997
9.72025	1	0	0	1	972	0	4	1	4	13	1	0	28	1997
9.7205	1	0	0	1	972	0	6	1	4	15	1	0	28	1997
9.72087	1	0	0	1	972	1	1	1	4	14	1	0	28	1997
9.72113	1	0	0	1	972	1	3	1	4	15	1	0	28	1997
9.72138	1	0	0	1	972	1	5	1	4	13	1	0	28	1997
9.72188	1	0	0	1	972	2	1	1	4	12	1	0	28	1997
9.722	1	0	0	1	972	2	2	1	4	13	1	0	28	1997
9.72225	1	0	0	1	972	2	4	1	4	14	1	0	28	1997
9.7225	1	0	0	1	972	2	6	1	4	15	1	0	28	1997
9.72288	1	0	0	1	972	3	1	1	4	14	1	0	28	1997
9.72312	1	0	0	1	972	3	3	1	4	15	1	0	28	1997
9.72338	1	0	0	1	972	3	5	1	4	13	1	0	28	1997
9.72375	1	0	0	1	972	4	0	1	4	15	1	0	28	1997
9.724	1	0	0	1	972	4	2	1	4	14	1	0	28	1997
9.72425	1	0	0	1	972	4	4	1	4	13	1	0	28	1997
9.7245	1	0	0	1	972	4	6	1	4	15	1	0	28	1997
9.72488	1	0	0	1	972	5	1	1	4	14	1	0	28	1997
9.72513	1	0	0	1	972	5	3	1	4	15	1	0	28	1997
9.72537	1	0	0	1	972	5	5	1	4	13	1	0	28	1997
9.72575	1	0	0	1	972	6	0	1	4	15	1	0	28	1997
9.72612	1	0	0	1	972	6	3	1	4	14	1	0	28	1997
9.72625	1	0	0	1	972	6	4	1	4	12	1	0	28	1997
9.7265	1	0	0	1	972	6	6	1	4	15	1	0	28	1997
9.72687	1	0	0	1	972	7	1	1	4	14	1	0	28	1997
9.72725	1	0	0	1	972	7	4	1	4	13	1	0	28	1997
9.72738	1	0	0	1	972	7	5	1	4	12	1	0	28	1997
9.72775	1	0	0	1	972	8	0	1	4	15	1	0	28	1997
9.728	1	0	0	1	972	8	2	1	4	14	1	0	28	1997
9.72825	1	0	0	1	972	8	4	1	4	13	1	0	28	1997
9.7285	1	0	0	1	972	8	6	1	4	15	1	0	28	1997
9.72888	1	0	0	1	972	9	1	1	4	14	1	0	28	1997
9.72912	1	0	0	1	972	9	3	1	4	15	1	0	28	1997
9.72937	1	0	0	1	972	9	5	1	4	13	1	0	28	1997
9.72975	1	0	0	1	973	0	0	1	4	15	1	0	28	1997
9.73	1	0	0	1	973	0	2	1	4	14	1	0	28	1997
9.73025	1	0	0	1	973	0	4	1	4	13	1	0	28	1997
9.7305	1	0	0	1	973	0	6	1	4	15	1	0	28	1997
9.73087	1	0	0	1	973	1	1	1	4	14	1	0	28	1997
9.73113	1	0	0	1	973	1	3	1	4	15	1	0	28	1997
9.73137	1	0	0	1	973	1	5	1	4	13	1	0	28	1997
9.73175	1	0	0	1	973	2	0	1	4	15	1	0	28	1997
9.732	1	0	0	1	973	2	2	1	4	14	1	0	28	1997
9.73225	1	0	0	1	973	2	4	1	4	13	1	0	28	1997
9.7325	1	0	0	1	973	2	6	1	4	15	1	0	28	1997
9.73287	1	0	0	1	973	3	1	1	4	14	1	0	28	1997
9.73312	1	0	0	1	973	3	3	1	4	15	1	0	28	1997
9.73338	1	0	0	1	973	3	5	1	4	13	1	0	28	1997
9.73375	1	0	0	1	973	4	0	1	4	15	1	0	28	1997
9.734	1	0	0	1	973	4	2	1	4	14	1	0	28	1997
9.73425	1	0	0	1	973	4	4	1	4	13	1	0	28	1997
9.73462	1	0	0	1	973	4	7	1	4	15	1	0	28	1997
9.73488	1	0	0	1	973	5	1	1	4	14	1	0	28	1997
9.73513	1	0	0	1	973	5	3	1	4	13	1	0	28	1997
9.73537	1	0	0	1	973	5	5	1	4	15	1	0	28	1997
9.73575	1	0	0	1	973	6	0	1	4	14	1	0	28	1997
9.736	1	0	0	1	973	6	2	1	4	15	1	0	28	1997
9.73625	1	0	0	1	973	6	4	1	4	13	1	0	28	1997
9.73663	1	0	0	1	973	6	7	1	4	15	1	0	28	1997
9.73687	1	0	0	1	973	7	1	1	4	14	1	0	28	1997
9.73713	1	0	0	1	973	7	3	1	4	13	1	0	28	1997
9.73738	1	0	0	1	973	7	5	1	4	15	1	0	28	1997
9.73775	1	0	0	1	973	8	0	1	4	14	1	0	28	1997
9.738	1	0	0	1	973	8	2	1	4	15	1	0	28	1997
9.73825	1	0	0	1	973	8	4	1	4	13	1	0	28	1997
9.73863	1	0	0	1	973	8	7	1	4	15	1	0	28	1997
9.73888	1	0	0	1	973	9	1	1	4	14	1	0	28	1997
9.73912	1	0	0	1	973	9	3	1	4	13	1	0	28	1997
9.73938	1	0	0	1	973	9	5	1	4	15	1	0	28	1997
9.73975	1	0	0	1	974	0	0	1	4	14	1	0	28	1997
9.74	1	0	0	1	974	0	2	1	4	15	1	0	28	1997
9.74025	1	0	0	1	974	0	4	1	4	13	1	0	28	1997
9.74062	1	0	0	1	974	0	7	1	4	15	1	0	28	1997
9.74088	1	0	0	1	974	1	1	1	4	14	1	0	28	1997
9.74113	1	0	0	1	974	1	3	1	4	13	1	0	28	1997
9.74137	1	0	0	1	974	1	5	1	4	15	1	0	28	1997
9.74175	1	0	0	1	974	2	0	1	4	14	1	0	28	1997
9.742	1	0	0	1	974	2	2	1	4	15	1	0	28	1997
9.74225	1	0	0	1	974	2	4	1	4	13	1	0	28	1997
9.74263	1	0	0	1	974	2	7	1	4	15	1	0	28	1997
9.74287	1	0	0	1	974	3	1	1	4	14	1	0	28	1997
9.74312	1	0	0	1	974	3	3	1	4	13	1	0	28	1997
9.74338	1	0	0	1	974	3	5	1	4	15	1	0	28	1997
9.74375	1	0	0	1	974	4	0	1	4	14	1	0	28	1997
9.744	1	0	0	1	974	4	2	1	4	15	1	0	28	1997
9.74425	1	0	0	1	974	4	4	1	4	13	1	0	26	1845
9.74462	1	0	0	1	974	4	7	1	4	15	1	0	28	1997
9.74488	1	0	0	1	974	5	1	1	4	14	1	0	28	1997
9.74512	1	0	0	1	974	5	3	1	4	13	1	0	28	1997
9.74537	1	0	0	1	974	5	5	1	4	15	1	0	28	1997
9.74575	1	0	0	1	974	6	0	1	4	14	1	0	28	1997
9.746	1	0	0	1	974	6	2	1	4	15	1	0	28	1997
9.74625	1	0	0	1	974	6	4	1	4	13	1	0	28	1997
9.74662	1	0	0	1	974	6	7	1	4	15	1	0	28	1997
9.74687	1	0	0	1	974	7	1	1	4	14	1	0	28	1997
9.74713	1	0	0	1	974	7	3	1	4	13	1	0	28	1997
9.7475	1	0	0	1	974	7	6	1	4	15	1	0	28	1997
9.74775	1	0	0	1	974	8	0	1	4	14	1	0	28	1997
9.748	1	0	0	1	974	8	2	1	4	13	1	0	28	1997
9.74825	1	0	0	1	974	8	4	1	4	15	1	0	28	1997
9.74863	1	0	0	1	974	8	7	1	4	14	1	0	28	1997
9.74887	1	0	0	1	974	9	1	1	4	15	1	0	28	1997
9.74912	1	0	0	1	974	9	3	1	4	13	1	0	28	1997
9.7495	1	0	0	1	974	9	6	1	4	15	1	0	28	1997
9.74975	1	0	0	1	975	0	0	1	4	14	1	0	28	1997
9.75	1	0	0	1	975	0	2	1	4	13	1	0	28	1997
9.75025	1	0	0	1	975	0	4	1	4	15	1	0	28	1997
9.75062	1	0	0	1	975	0	7	1	4	14	1	0	28	1997
9.75088	1	0	0	1	975	1	1	1	4	15	1	0	28	1997
9.75113	1	0	0	1	975	1	3	1	4	13	1	0	28	1997
9.7515	1	0	0	1	975	1	6	1	4	15	1	0	28	1997
9.75175	1	0	0	1	975	2	0	1	4	14	1	0	28	1997
9.752	1	0	0	1	975	2	2	1	4	13	1	0	28	1997
9.75225	1	0	0	1	975	2	4	1	4	15	1	0	28	1997
9.75263	1	0	0	1	975	2	7	1	4	14	1	0	28	1997
9.75287	1	0	0	1	975	3	1	1	4	15	1	0	28	1997
9.75313	1	0	0	1	975	3	3	1	4	13	1	0	28	1997
9.7535	1	0	0	1	975	3	6	1	4	15	1	0	28	1997
9.75375	1	0	0	1	975	4	0	1	4	14	1	0	28	1997
9.754	1	0	0	1	975	4	2	1	4	13	1	0	28	1997
9.75425	1	0	0	1	975	4	4	1	4	15	1	0	28	1997
9.75463	1	0	0	1	975	4	7	1	4	14	1	0	28	1997
9.75488	1	0	0	1	975	5	1	1	4	15	1	0	28	1997
9.75512	1	0	0	1	975	5	3	1	4	13	1	0	28	1997
9.7555	1	0	0	1	975	5	6	1	4	15	1	0	28	1997
9.75575	1	0	0	1	975	6	0	1	4	14	1	0	28	1997
9.756	1	0	0	1	975	6	2	1	4	13	1	0	28	1997
9.75625	1	0	0	1	975	6	4	1	4	15	1	0	28	1997
9.75662	1	0	0	1	975	6	7	1	4	14	1	0	28	1997
9.75688	1	0	0	1	975	7	1	1	4	15	1	0	28	1997
9.75713	1	0	0	1	975	7	3	1	4	13	1	0	28	1997
9.7575	1	0	0	1	975	7	6	1	4	15	1	0	28	1997
9.75775	1	0	0	1	975	8	0	1	4	14	1	0	28	1997
9.758	1	0	0	1	975	8	2	1	4	13	1	0	28	1997
9.75825	1	0	0	1	975	8	4	1	4	15	1	0	28	1997
9.75863	1	0	0	1	975	8	7	1	4	14	1	0	28	1997
9.75887	1	0	0	1	975	9	1	1	4	15	1	0	28	1997
9.75912	1	0	0	1	975	9	3	1	4	13	1	0	28	1997
9.7595	1	0	0	1	975	9	6	1	4	15	1	0	28	1997
9.75975	1	0	0	1	976	0	0	1	4	14	1	0	28	1997
9.76	1	0	0	1	976	0	2	1	4	13	1	0	28	1997
9.76037	1	0	0	1	976	0	5	1	4	15	1	0	28	1997
9.76062	1	0	0	1	976	0	7	1	4	14	1	0	28	1997
9.76088	1	0	0	1	976	1	1	1	4	13	1	0	28	1997
9.76112	1	0	0	1	976	1	3	1	4	15	1	0	28	1997
